,pair,title,description,link,provider,time_published
241,eur-usd,Italy stocks higher at close of trade; Investing.com Italy 40 up 1.63%,"Investing.com – Italy stocks were higher after the close on Thursday, as gains in the Financials, Technology and Chemicals sectors led shares higher. At the close in Milan, the...",https://www.investing.com/news/stock-market-news/italy-stocks-higher-at-close-of-trade-investingcom-italy-40-up-163-3634629,Investing.com,2024-09-26 16:10:51
242,eur-usd,Germany stocks higher at close of trade; DAX up 1.59%,"Investing.com – Germany stocks were higher after the close on Thursday, as gains in the Technology, Consumer & Cyclical and Retail sectors led shares higher. At the close in...",https://www.investing.com/news/stock-market-news/germany-stocks-higher-at-close-of-trade-dax-up-159-3634628,Investing.com,2024-09-26 16:08:46
243,eur-usd,France stocks mixed at close of trade; CAC 40 up 2.33%,"Investing.com – France stocks were mixed after the close on Thursday, as gains in the Consumer Goods, Technology and Technology Hardware & Equipment sectors led shares higher while...",https://www.investing.com/news/stock-market-news/france-stocks-mixed-at-close-of-trade-cac-40-up-233-3634620,Investing.com,2024-09-26 16:06:27
244,eur-usd,Belgium stocks higher at close of trade; BEL 20 up 0.68%,"Investing.com – Belgium stocks were higher after the close on Thursday, as gains in the Healthcare, Consumer Goods and Industrials sectors led shares higher. At the close in...",https://www.investing.com/news/stock-market-news/belgium-stocks-higher-at-close-of-trade-bel-20-up-068-3634616,Investing.com,2024-09-26 16:05:04
245,eur-usd,Finland stocks higher at close of trade; OMX Helsinki 25 up 1.67%,"Investing.com – Finland stocks were higher after the close on Thursday, as gains in the Industrials, Technology and Basic Materials sectors led shares higher. At the close in...",https://www.investing.com/news/stock-market-news/finland-stocks-higher-at-close-of-trade-omx-helsinki-25-up-167-3634604,Investing.com,2024-09-26 16:00:05
246,eur-usd,Fed's rate-cutting cycle points to weaker dollar - BoA Securities,"Investing.com - The Federal Reserve has started its rate-cutting cycle, and Bank of America Securities continues to expect modest US dollar downside going into 2025. “Although the...",https://www.investing.com/news/forex-news/feds-ratecutting-cycle-points-to-weaker-dollar--boa-securities-3634238,Investing.com,2024-09-26 14:04:30
247,eur-usd,Dollar stabilizes after sharp rebound; Fed officials in focus,"Investing.com - The U.S. dollar edged lower Thursday, consolidating after a sharp rebound overnight ahead of more speeches from key Federal Reserve policymakers.  At 04:40 ET...",https://www.investing.com/news/forex-news/dollar-stabilizes-after-sharp-rebound-fed-officials-in-focus-3633386,Investing.com,2024-09-26 08:39:50
248,eur-usd,Brazil's Lula says he is ready to sign EU-Mercosur trade deal,UNITED NATIONS (Reuters) - Brazilian President Luiz Inacio Lula da Silva said on Wednesday he is ready to sign a trade agreement between the European Union and South America's...,https://www.investing.com/news/economy-news/brazils-lula-says-he-is-ready-to-sign-eumercosur-trade-deal-3633088,Reuters,2024-09-25 22:27:02
249,eur-usd,Morning Bid: Time out beckons as China stimulus boost fades,"By Jamie McGeever (Reuters) - A look at the day ahead in Asian markets. Asian markets could lose steam on Thursday following a sluggish performance on Wall Street on Wednesday,...",https://www.investing.com/news/economy-news/morning-bid-time-out-beckons-as-china-stimulus-boost-fades-3633071,Reuters,2024-09-25 21:55:38
250,eur-usd,"Stocks decline, US bond yields rise; investors assess US rate outlook","By Caroline Valetkevitch NEW YORK (Reuters) -Global stock indexes mostly eased on Wednesday along with energy shares, while U.S. Treasury yields rose as investors stuck to the...",https://www.investing.com/news/economy-news/china-stocks-soar-in-stimulus-afterglow-dollar-sags-on-rate-bets-3631064,Reuters,2024-09-25 21:41:30
251,eur-usd,China's new stimulus plans make a splash in global markets,LONDON (Reuters) - China-exposed assets jumped on Tuesday after Beijing announced its biggest stimulus since the pandemic in a bid to pull the world's second-largest economy out...,https://www.investing.com/news/economy-news/chinas-new-stimulus-plans-make-a-splash-in-global-markets-3631184,Reuters,2024-09-25 20:48:30
252,eur-usd,U.S. stocks mixed at close of trade; Dow Jones Industrial Average down 0.70%,"Investing.com – U.S. stocks were mixed after the close on Wednesday, as gains in the Utilities, Technology and Telecoms sectors led shares higher while losses in the Oil & Gas,...",https://www.investing.com/news/stock-market-news/us-stocks-mixed-at-close-of-trade-dow-jones-industrial-average-down-070-3632911,Investing.com,2024-09-25 20:32:42
253,eur-usd,"Dollar rises from 14-month low, yuan dips","By Karen Brettell NEW YORK (Reuters) -The dollar bounced off a 14-month low against the euro on Wednesday in choppy trading, but investors held onto bets that the Federal Reserve...",https://www.investing.com/news/economy-news/australian-new-zealand-dollars-scale-new-highs-on-china-boost-3631038,Reuters,2024-09-25 19:31:59
254,eur-usd,Spain stocks lower at close of trade; IBEX 35 down 0.38%,"Investing.com – Spain stocks were lower after the close on Wednesday, as losses in the Consumer Goods, Financial Services & Real Estate and Building & Construction sectors led...",https://www.investing.com/news/stock-market-news/spain-stocks-lower-at-close-of-trade-ibex-35-down-038-3632552,Investing.com,2024-09-25 16:13:18
255,eur-usd,Portugal stocks higher at close of trade; PSI up 0.43%,"Investing.com – Portugal stocks were higher after the close on Wednesday, as gains in the Consumer Services, Industrials and Telecoms sectors led shares higher. At the close in...",https://www.investing.com/news/stock-market-news/portugal-stocks-higher-at-close-of-trade-psi-up-043-3632550,Investing.com,2024-09-25 16:12:35
256,eur-usd,Netherlands stocks lower at close of trade; AEX down 0.12%,"Investing.com – Netherlands stocks were lower after the close on Wednesday, as losses in the Real Estate, Consumer Services and Oil & Gas sectors led shares lower. At the close in...",https://www.investing.com/news/stock-market-news/netherlands-stocks-lower-at-close-of-trade-aex-down-012-3632535,Investing.com,2024-09-25 16:11:52
257,eur-usd,Germany stocks mixed at close of trade; DAX down 0.39%,"Investing.com – Germany stocks were mixed after the close on Wednesday, as gains in the Retail, Food & Beverages and Consumer & Cyclical sectors led shares higher while losses in...",https://www.investing.com/news/stock-market-news/germany-stocks-mixed-at-close-of-trade-dax-down-039-3632532,Investing.com,2024-09-25 16:09:24
258,eur-usd,France stocks mixed at close of trade; CAC 40 down 0.50%,"Investing.com – France stocks were mixed after the close on Wednesday, as gains in the Consumer Goods, Basic Materials and Consumer Services sectors led shares higher while losses...",https://www.investing.com/news/stock-market-news/france-stocks-mixed-at-close-of-trade-cac-40-down-050-3632527,Investing.com,2024-09-25 16:07:20
259,eur-usd,Finland stocks higher at close of trade; OMX Helsinki 25 up 0.67%,"Investing.com – Finland stocks were higher after the close on Wednesday, as gains in the Healthcare, Industrials and Consumer Services sectors led shares higher. At the close in...",https://www.investing.com/news/stock-market-news/finland-stocks-higher-at-close-of-trade-omx-helsinki-25-up-067-3632524,Investing.com,2024-09-25 16:06:12
260,eur-usd,Belgium stocks higher at close of trade; BEL 20 up 0.38%,"Investing.com – Belgium stocks were higher after the close on Wednesday, as gains in the Consumer Goods, Basic Materials and Consumer Services sectors led shares higher. At the...",https://www.investing.com/news/stock-market-news/belgium-stocks-higher-at-close-of-trade-bel-20-up-038-3632522,Investing.com,2024-09-25 16:05:04
261,eur-usd,ECB to cut at a faster rate to support the economy - HSBC,"Investing.com - With eurozone activity indicators surprising to the downside and concerns over inflation gradually dissipating, HSBC sees the European Central Bank cutting interest...",https://www.investing.com/news/economy/ecb-to-cut-at-a-faster-rate-to-support-the-economy--hsbc-3632020,Investing.com,2024-09-25 13:05:44
262,eur-usd,"Factbox-What to expect in 2024: Forecasts for GDP, inflation and other assets",(Reuters) - The Fed finally cut its interest rate by an oversized 50 basis points (bps) in its Sept 17-18 meeting that Federal Reserve Chair Jerome Powell said was meant to show...,https://www.investing.com/news/economy-news/factboxwhat-to-expect-in-2024-forecasts-for-gdp-inflation-and-other-assets-3631915,Reuters,2024-09-25 12:25:50
263,eur-usd,Dollar continues to fall; euro near multi-month high,"Investing.com - The U.S. dollar weakened Wednesday, adding to the previous session’s losses, with the euro benefiting despite signs of economic weakness in the eurozone.  At 04:00...",https://www.investing.com/news/forex-news/dollar-continues-to-fall-euro-near-multimonth-high-3631281,Investing.com,2024-09-25 08:01:57
264,eur-usd,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.20%,"Investing.com – U.S. stocks were higher after the close on Tuesday, as gains in the Basic Materials, Technology and Consumer Services sectors led shares higher. At the close in...",https://www.investing.com/news/stock-market-news/us-stocks-higher-at-close-of-trade-dow-jones-industrial-average-up-020-3630816,Investing.com,2024-09-24 20:35:06
265,eur-usd,Netherlands stocks higher at close of trade; AEX up 0.41%,"Investing.com – Netherlands stocks were higher after the close on Tuesday, as gains in the Oil & Gas, Consumer Goods and Consumer Services sectors led shares higher. At the close...",https://www.investing.com/news/stock-market-news/netherlands-stocks-higher-at-close-of-trade-aex-up-041-3630407,Investing.com,2024-09-24 16:10:26
266,eur-usd,Italy stocks higher at close of trade; Investing.com Italy 40 up 0.54%,"Investing.com – Italy stocks were higher after the close on Tuesday, as gains in the Chemicals, Technology and Financials sectors led shares higher. At the close in Milan, the...",https://www.investing.com/news/stock-market-news/italy-stocks-higher-at-close-of-trade-investingcom-italy-40-up-054-3630404,Investing.com,2024-09-24 16:09:44
267,eur-usd,Germany stocks higher at close of trade; DAX up 0.75%,"Investing.com – Germany stocks were higher after the close on Tuesday, as gains in the Food & Beverages, Retail and Technology sectors led shares higher. At the close in...",https://www.investing.com/news/stock-market-news/germany-stocks-higher-at-close-of-trade-dax-up-075-3630396,Investing.com,2024-09-24 16:07:44
268,eur-usd,Finland stocks higher at close of trade; OMX Helsinki 25 up 1.30%,"Investing.com – Finland stocks were higher after the close on Tuesday, as gains in the Basic Materials, Oil & Gas and Industrials sectors led shares higher. At the close in...",https://www.investing.com/news/stock-market-news/finland-stocks-higher-at-close-of-trade-omx-helsinki-25-up-130-3630375,Investing.com,2024-09-24 16:00:05
269,eur-usd,Citi doubles down on bearish EUR/USD stance,"Investing.com - Citigroup has doubled down on its bearish EUR/USD stance, citing the recent disappointing European economic activity data. Data released earlier this week showed...",https://www.investing.com/news/forex-news/citi-doubles-down-on-bearish-eurusd-stance-3629585,Investing.com,2024-09-24 11:38:24
270,eur-usd,"Dollar stabilizes, euro rebounds after selloff","Investing.com - The U.S. dollar stabilized Tuesday, while the euro attempted a comeback after the previous session’s hefty losses.  At 04:00 ET (08:00 GMT), the Dollar Index, which...",https://www.investing.com/news/forex-news/dollar-stabilizes-euro-rebounds-after-selloff-3629123,Investing.com,2024-09-24 08:08:52
