,pair,title,description,link,provider,time_published
438,usd-jpy,"Stocks extend gains after sell-off amid positive data, Fed's rate signals","By Sinéad Carew and Chibuike Oguh NEW YORK (Reuters) -The closely watched global equities index advanced on Friday, ending a volatile week unchanged after starting it with a...",https://www.investing.com/news/economy-news/asian-shares-set-to-end-brutal-week-on-a-high-yen-under-pressure-3563627,Reuters,2024-08-09 21:15:44
439,usd-jpy,Take Five: Cruel summer,LONDON (Reuters) - Global markets are having a torrid time of late as U.S. recession fears creep back in and the effects of the yen's sudden surge ripple out.  U.S. inflation...,https://www.investing.com/news/economy-news/take-five-cruel-summer-3563797,Reuters,2024-08-09 20:52:27
440,usd-jpy,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.13%,"Investing.com – U.S. stocks were higher after the close on Friday, as gains in the Technology, Consumer Services and Telecoms sectors led shares higher. At the close in NYSE, the...",https://www.investing.com/news/stock-market-news/us-stocks-higher-at-close-of-trade-dow-jones-industrial-average-up-013-3565169,Investing.com,2024-08-09 20:35:07
441,usd-jpy,Dollar dips as yen heads for first weekly drop in six,"By Hannah Lang NEW YORK (Reuters) -The dollar was off a one-week high against other major currencies on Friday, capping off a turbulent few days as traders digested a drop in U.S....",https://www.investing.com/news/economy-news/dollar-near-oneweek-high-on-jobs-relief-yen-sags-3563573,Reuters,2024-08-09 18:56:04
442,usd-jpy,Japan stocks higher at close of trade; Nikkei 225 up 0.74%,"Investing.com – Japan stocks were higher after the close on Friday, as gains in the Shipbuilding, Precision Instruments and Banking sectors led shares higher. At the close in...",https://www.investing.com/news/stock-market-news/japan-stocks-higher-at-close-of-trade-nikkei-225-up-074-3563730,Investing.com,2024-08-09 06:30:32
443,usd-jpy,Morning Bid: Turbulent week ending on a high,"A look at the day ahead in European and global markets from Stella Qiu. No one could have guessed how this turbulent week in the markets would end, but remarkably it's only taken...",https://www.investing.com/news/economy-news/morning-bid-turbulent-week-ending-on-a-high-3563651,Reuters,2024-08-09 04:40:38
444,usd-jpy,"Asia FX firms on positive US, China readings; yen faces renewed pressure","Investing.com-- Most Asian currencies strengthened on Friday as positive economic readings from the U.S. and China helped soothe concerns over a recession, although improved risk...",https://www.investing.com/news/forex-news/asia-fx-firms-on-positive-us-china-readings-yen-faces-renewed-pressure-3563649,Investing.com,2024-08-09 04:34:40
445,usd-jpy,"Yen's wild ride: Ups, downs, and Bank of Japan interventions","By Leika Kihara, Pasit Kongkunakornkul, Vineet Sachdev and Kripa Jayaram (Reuters) - The Japanese yen has been under pressure in the past few years as markets focused on the wide...",https://www.investing.com/news/economy-news/yens-wild-ride-ups-downs-and-bank-of-japan-interventions-3563390,Reuters,2024-08-08 23:45:39
446,usd-jpy,BOJ's communication about-face may haunt future rate moves,By Leika Kihara TOKYO (Reuters) -The Bank of Japan managed to calm investor nerves during global market turmoil this week by reversing a calibrated strategy to communicate steady...,https://www.investing.com/news/economy-news/analysisbojs-communication-aboutface-may-haunt-future-rate-moves-3561370,Reuters,2024-08-08 22:00:51
447,usd-jpy,"Global stock index rises with dollar, yields as data calms nerves",By Sinéad Carew and Harry Robertson NEW YORK/LONDON (Reuters) -A closely followed global equities index jumped more than 1% on Thursday after lower-than-expected weekly U.S....,https://www.investing.com/news/stock-market-news/tech-leads-asia-stock-selloff-yen-gains-in-volatile-week-for-markets-3561169,Reuters,2024-08-08 20:40:38
448,usd-jpy,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 1.76%,"Investing.com – U.S. stocks were higher after the close on Thursday, as gains in the Technology, Healthcare and Industrials sectors led shares higher. At the close in NYSE, the...",https://www.investing.com/news/stock-market-news/us-stocks-higher-at-close-of-trade-dow-jones-industrial-average-up-176-3562955,Investing.com,2024-08-08 20:30:58
449,usd-jpy,Dollar gains after US jobless claims fall more than expected,"By Hannah Lang NEW YORK (Reuters) - The dollar rose on Thursday after new U.S. labor market data showed that unemployment benefits fell more than expected last week, easing fears...",https://www.investing.com/news/economy-news/yen-firms-after-sharp-drop-as-traders-assess-japans-rate-path-3561155,Reuters,2024-08-08 19:26:44
450,usd-jpy,Yen carry tremors should become less pronounced in coming days: Macquarie,"The recent turbulence in the Yen carry trade has raised concerns among investors about potential aftershocks and broader contagion effects.  However, Macquarie analysts suggest...",https://www.investing.com/news/stock-market-news/yen-carry-tremors-should-become-less-pronounced-in-coming-days-macquarie-432SI-3562660,Investing.com,2024-08-08 18:03:03
451,usd-jpy,"Analysis-Investors expect market selloff will slow, stretch and spread","By Carolina Mandl and Vidya Ranganathan NEW YORK/SINGAPORE (Reuters) - This week's huge selloff in global markets, triggered by an unwinding of yen-funded trades, is far from over...",https://www.investing.com/news/economy-news/analysisinvestors-expect-market-selloff-will-slow-stretch-and-spread-3561710,Reuters,2024-08-08 12:51:03
452,usd-jpy,Yen shorts largely cleared; sell USD/JPY on rallies above 147 - UBS,"Investing.com - The majority of the fast money yen shorts have likely been fully liquidated, according to UBS, which should reduce future volatility. The unwinding of the yen carry...",https://www.investing.com/news/forex-news/yen-shorts-largely-cleared-sell-usdjpy-on-rallies-above-147--ubs-3561499,Investing.com,2024-08-08 10:18:03
453,usd-jpy,Morning Bid: Markets stay bumpy awaiting jobs reality check,"A look at the day ahead in U.S. and global markets from Mike Dolan Seeking some calm, markets remain edgy following the volatility jolt of the past week and traders now seek some...",https://www.investing.com/news/commodities-news/markets-stay-bumpy-awaiting-jobs-reality-check-3561490,Reuters,2024-08-08 10:15:43
454,usd-jpy,Worst of the sell-off over but sit tight on big directional bets for now: GS,"Following a chaotic week in global markets, the worst of the sell-off might be over, but investors need to ""keep the reins tight on big directional bets for now,"" Goldman Sachs...",https://www.investing.com/news/stock-market-news/worst-of-the-selloff-over-but-sit-tight-on-big-directional-bets-for-now-gs-3561484,Investing.com,2024-08-08 10:06:50
455,usd-jpy,Dollar slips ahead of jobless claims; recession fears rise,Investing.com - The U.S. dollar slipped lower Thursday as traders began to factor in aggressive easing by the Federal Reserve to combat a cooling economy.   At 04:10 ET (09:10...,https://www.investing.com/news/forex-news/dollar-slips-ahead-of-jobless-claims-recession-fears-rise-3561431,Investing.com,2024-08-08 09:10:58
456,usd-jpy,"Foreigners sell Japanese stocks amid yen rally, BOJ rate hike","(Reuters) - Foreign investors kept up a sell-off in Japanese stocks in the week to Aug. 2, concerned about a yen rally that is clouding the profit outlook for export-reliant...",https://www.investing.com/news/economy-news/foreigners-sell-japanese-stocks-amid-yen-rally-boj-rate-hike-3561383,Reuters,2024-08-08 08:05:59
457,usd-jpy,Don't be surprised when unstable trades blow up: McGeever,"By Jamie McGeever ORLANDO, Florida (Reuters) -One of the ironies of the burst of volatility that just blindsided financial markets is its inevitability. Trades that are only...",https://www.investing.com/news/economy-news/columndont-be-surprised-when-unstable-trades-blow-up-mcgeever-3560117,Reuters,2024-08-08 07:30:32
458,usd-jpy,"Worst of market selloff might be over but hold on tight, Goldman says","SINGAPORE (Reuters) - After a turbulent week in global markets, the worst of the selloff might be over but investors need to ""keep the reins tight on big directional bets for...",https://www.investing.com/news/stock-market-news/worst-of-market-selloff-might-be-over-but-hold-on-tight-goldman-says-3561347,Reuters,2024-08-08 07:10:42
459,usd-jpy,Japan stocks lower at close of trade; Nikkei 225 down 0.84%,"Investing.com – Japan stocks were lower after the close on Thursday, as losses in the Rubber, Warehousing and Chemical, Petroleum & Plastic sectors led shares lower. At the close...",https://www.investing.com/news/stock-market-news/japan-stocks-lower-at-close-of-trade-nikkei-225-down-084-3561319,Investing.com,2024-08-08 06:30:31
460,usd-jpy,"Asia FX: Aussie surges on hawkish RBA, yen strengthens amid BOJ speculation",Investing.com-- Most Asian currencies firmed on Thursday with the Australian dollar logging strong gains after Reserve Bank Governor Michele Bullock said the bank will not hesitate...,https://www.investing.com/news/forex-news/asia-fx-aussie-surges-on-hawkish-rba-yen-strengthens-amid-boj-speculation-3561225,Investing.com,2024-08-08 04:37:07
461,usd-jpy,Morning Bid: No let up in volatility,"A look at the day ahead in European and global markets from Kevin Buckland Investors would be well advised to put those neck braces back on, with the start to Thursday's trading...",https://www.investing.com/news/economy-news/morning-bid-no-let-up-in-volatility-3561223,Reuters,2024-08-08 04:35:43
462,usd-jpy,"Morning bid: BOJ reassurance fades, defences still up",By Jamie McGeever (Reuters) - A look at the day ahead in Asian markets.  Asian assets are in for a rocky ride on Thursday after soothing words from the Bank of Japan's deputy...,https://www.investing.com/news/economy-news/morning-bid-boj-reassurance-fades-defences-still-up-3560858,Reuters,2024-08-07 21:51:30
463,usd-jpy,"Equities close lower, yields rise, yen slumps after BoJ talks down rate increases",By Sinéad Carew and Alun John NEW YORK/LONDON (Reuters) -Wall Street equity indexes closed lower after Wednesday's choppy session while a bond auction pushed Treasury yields...,https://www.investing.com/news/stock-market-news/asia-stocks-find-some-footing-nikkei-still-choppy-3558263,Reuters,2024-08-07 20:50:51
464,usd-jpy,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 0.60%,"Investing.com – U.S. stocks were lower after the close on Wednesday, as losses in the Basic Materials, Technology and Healthcare sectors led shares lower. At the close in NYSE,...",https://www.investing.com/news/stock-market-news/us-stocks-lower-at-close-of-trade-dow-jones-industrial-average-down-060-3560650,Investing.com,2024-08-07 20:35:07
465,usd-jpy,"Yen tumbles as BOJ downplays chance of hikes, calming markets","By Hannah Lang NEW YORK (Reuters) -The yen dropped on Wednesday after an influential Bank of Japan official played down the chances of a near-term rate hike, soothing investors'...",https://www.investing.com/news/economy-news/dollar-steady-yen-wobbles-as-traders-consider-rate-cut-bets-carry-3558272,Reuters,2024-08-07 19:36:28
466,usd-jpy,Mexican peso snaps four-day loses in extended Latam asset recovery,"By Lisa Pauline Mattackal and Ankika Biswas (Reuters) -The Mexican peso jumped against the dollar on Wednesday, a day ahead of key inflation data and a monetary policy decision,...",https://www.investing.com/news/economy-news/stocks-track-global-shares-higher-dollar-gains-weigh-on-fx-3558745,Reuters,2024-08-07 19:28:29
467,usd-jpy,Poland stocks higher at close of trade; WIG30 up 0.35%,"Investing.com – Poland stocks were higher after the close on Wednesday, as gains in the Media, Chemicals and Energy sectors led shares higher. At the close in Warsaw, the WIG30...",https://www.investing.com/news/stock-market-news/poland-stocks-higher-at-close-of-trade-wig30-up-035-3560106,Investing.com,2024-08-07 15:40:05
468,usd-jpy,USD/JPY can fall even further - Citi,"Investing.com - USD/JPY has dropped sharply over the past four weeks, and Citi Research sees the pair as vulnerable to increased selling over the passage of time. At 08:55 ET...",https://www.investing.com/news/forex-news/usdjpy-can-fall-even-further--citi-3559516,Investing.com,2024-08-07 12:55:13
